sleep_duration_hours,quality_rating,stress_level,caffeine_cups,screen_time_before_bed,exercise_today,alcohol_consumed,nap_duration_mins,night_awakenings,age,weight_kg,height_cm,sleep_goal_hours,sleep_score
8.71,2,3,5,143,1,0,60,5,55,65.7,169.4,6.0,14.29
7.81,7,5,5,81,1,0,90,4,53,69.6,176.5,7.5,47.13
7.57,4,6,5,69,1,1,30,5,55,96.8,191.4,7.0,31.35
6.26,1,3,3,123,1,0,0,3,48,55.7,182.9,9.0,14.38
8.94,9,7,4,50,1,1,0,3,45,85.5,194.6,8.0,57.81
5.65,9,3,3,75,0,0,0,1,35,82.3,181.0,8.0,32.41
7.3,9,5,4,154,0,0,20,0,45,59.8,158.7,8.5,25.19
5.68,4,1,3,140,1,1,90,4,26,57.2,185.0,6.5,35.5
8.16,3,8,3,42,0,1,0,3,21,92.0,187.3,6.5,17.78
6.47,9,5,1,32,1,0,0,4,55,60.3,175.3,7.5,29.01
6.63,6,5,5,66,0,0,20,0,52,67.5,151.9,9.0,18.32
6.17,2,6,0,66,1,0,30,4,39,59.5,151.8,8.0,20.85
4.45,8,5,5,169,0,0,90,2,41,93.5,178.6,8.5,10.05
4.43,10,9,1,9,1,1,0,3,51,68.6,188.7,8.0,24.58
6.76,8,1,3,61,0,0,20,1,46,60.4,181.2,7.5,57.69
6.21,8,6,3,163,1,0,20,3,52,68.6,169.4,7.0,44.17
7.36,8,8,0,8,0,1,45,5,62,95.6,193.0,7.0,41.33
5.08,3,7,4,25,1,0,0,2,30,77.8,157.0,8.0,15.41
9.47,4,1,0,108,1,0,0,5,28,65.8,165.0,6.0,47.23
7.14,10,10,3,171,0,0,90,1,64,83.3,179.8,8.0,38.04
7.01,6,6,2,105,1,0,0,5,49,95.5,162.4,9.0,17.6
6.11,5,5,3,111,1,1,0,2,18,65.1,180.9,6.5,52.35
7.31,3,8,3,159,0,0,30,3,19,107.9,192.7,7.5,41.12
8.84,1,5,5,139,1,1,90,0,62,83.8,180.9,9.0,32.9
5.95,1,9,4,59,1,0,0,0,64,45.6,166.6,8.0,11.11
8.46,6,8,0,97,1,1,20,2,32,66.4,169.9,8.0,57.39
7.09,7,8,5,20,1,0,0,2,28,66.4,181.2,7.5,54.22
7.56,8,3,4,122,0,1,90,0,42,53.9,184.2,7.0,56.08
9.01,4,2,0,37,0,1,0,3,34,75.4,181.6,8.0,45.52
7.4,3,2,4,145,0,0,0,5,29,102.3,156.7,8.0,32.69
6.02,10,7,4,167,1,1,0,2,46,92.7,168.2,6.0,51.54
6.46,4,9,4,44,0,0,30,1,60,97.4,169.2,6.5,40.98
6.11,9,1,0,117,1,0,90,0,61,103.7,160.3,6.5,84.21
6.65,5,4,5,75,0,1,90,5,35,95.7,193.3,6.5,25.29
9.16,1,5,5,69,1,1,0,1,56,60.9,182.9,8.5,39.45
4.29,1,3,3,61,1,0,20,3,30,92.2,183.3,7.5,16.99
5.83,7,4,4,103,1,0,0,4,63,53.9,182.6,8.5,16.54
7.02,3,9,4,94,0,0,20,2,51,64.2,178.9,7.5,32.96
6.17,4,8,2,139,1,0,0,3,52,60.4,166.5,9.0,15.1
4.67,8,9,4,43,1,0,0,4,43,80.5,154.6,7.5,18.66
6.95,8,1,0,139,0,0,20,4,46,95.3,177.3,7.5,50.54
6.74,2,4,4,175,1,0,0,0,29,92.6,155.0,9.0,23.22
6.7,10,3,4,77,0,1,0,5,48,99.1,188.3,6.0,49.52
6.8,2,4,3,177,0,1,0,0,48,66.8,161.7,8.0,9.1
6.07,5,3,3,3,0,0,0,2,47,79.1,151.6,6.0,62.08
7.13,10,1,5,162,1,0,45,0,51,64.8,179.7,8.5,27.37
7.04,7,6,2,134,0,0,0,5,36,85.2,154.1,8.0,35.02
7.35,3,3,3,21,1,0,0,4,53,66.5,161.7,6.5,52.3
6.58,6,5,0,153,0,0,30,3,42,102.9,153.2,7.0,65.36
7.65,5,8,4,63,0,0,0,4,31,61.3,191.5,9.0,9.56
8.76,3,2,0,133,0,0,0,0,47,45.2,191.0,7.0,52.69
7.8,4,6,5,118,0,0,0,3,48,105.2,183.5,7.5,41.61
7.62,8,1,1,114,1,1,0,0,55,79.0,184.7,8.0,69.72
9.12,8,1,1,21,0,0,60,4,42,91.0,151.9,6.0,51.68
7.37,5,4,2,77,0,0,30,2,25,101.3,154.0,6.5,62.8
5.34,9,10,5,175,0,1,30,3,52,54.9,167.5,7.5,0.0
7.88,5,10,3,135,1,0,0,4,19,61.6,162.4,7.0,47.07
6.68,8,7,1,131,0,0,0,5,20,98.0,177.9,8.0,21.79
8.09,6,9,3,122,1,1,0,0,43,54.2,193.6,6.0,37.94
8.11,7,9,0,25,0,0,0,0,21,65.3,181.9,8.0,69.28
7.13,1,1,4,173,1,0,0,2,63,102.3,175.4,6.0,37.59
8.09,4,4,2,166,0,1,0,0,49,95.9,157.2,7.0,38.41
6.39,2,6,0,47,1,1,0,3,41,46.5,158.0,8.5,16.56
5.5,6,3,3,76,0,0,0,1,35,88.5,159.9,9.0,26.79
9.1,2,7,1,39,1,1,0,5,39,51.1,163.8,9.0,37.5
7.05,1,1,5,35,0,1,0,3,56,98.4,180.2,7.0,37.59
7.99,1,9,1,162,0,0,0,1,55,61.2,170.9,8.5,34.45
7.59,6,5,2,89,0,0,0,5,40,103.5,175.9,6.0,33.41
8.56,7,2,2,40,0,0,0,4,33,70.7,163.3,6.0,44.29
7.96,2,3,3,50,1,0,20,0,53,71.7,192.4,7.5,63.66
8.65,7,2,1,69,1,0,45,3,39,78.7,156.1,9.0,70.68
6.49,5,8,2,103,0,0,0,5,32,56.1,151.0,7.0,37.17
6.76,1,3,3,110,0,0,0,5,25,104.5,172.5,8.5,7.02
6.84,5,4,0,172,0,0,0,4,24,51.3,167.5,6.5,57.35
7.71,6,5,3,39,0,1,0,1,19,49.2,153.6,7.0,56.04
5.67,7,5,3,80,1,1,0,4,19,63.7,150.4,8.0,11.22
5.81,5,4,0,41,1,1,0,3,37,78.5,161.8,8.5,25.0
7.11,4,6,4,150,1,1,20,4,61,59.6,192.7,8.0,26.22
5.8,7,5,0,173,1,0,90,4,39,45.5,183.3,8.0,22.9
7.23,7,1,2,169,0,0,0,5,48,87.7,172.7,8.5,21.48
7.08,1,2,3,133,1,0,0,1,25,67.1,171.0,6.0,43.14
4.05,10,1,4,11,0,1,0,2,43,75.1,167.8,8.0,26.24
6.03,2,4,3,128,0,0,30,1,42,59.5,176.0,7.5,17.57
8.27,3,4,1,11,1,0,0,2,39,63.7,165.9,8.5,61.93
6.23,7,8,2,114,0,1,0,1,59,56.7,175.0,8.5,11.59
7.64,2,2,4,67,1,0,90,1,36,60.6,178.7,8.0,56.66
7.76,9,3,3,154,0,1,0,4,55,81.0,192.4,7.0,46.12
7.72,2,7,0,115,1,0,45,2,53,105.0,173.5,8.5,46.25
7.31,7,2,3,58,0,0,0,1,57,86.8,170.5,6.0,54.75
6.15,8,3,0,131,1,0,0,0,35,48.2,185.7,9.0,44.1
6.69,5,4,3,95,1,1,0,2,34,103.7,194.9,8.0,13.15
7.99,5,5,5,144,1,0,20,2,31,80.2,162.2,8.5,44.38
4.59,3,2,3,34,0,1,0,3,64,96.8,184.8,7.0,10.91
7.71,6,8,4,5,1,0,0,4,58,66.6,190.4,6.0,32.53
6.49,10,10,5,88,1,1,0,2,50,77.2,157.9,9.0,11.6
7.99,2,4,5,124,1,0,0,3,61,99.4,183.1,7.5,44.8
9.64,9,10,3,142,1,0,90,4,26,91.7,156.4,7.5,34.16
5.6,9,7,0,136,0,1,20,0,64,79.0,181.2,6.0,61.6
7.91,3,9,3,146,0,1,0,5,54,73.8,168.7,6.5,11.33
5.1,6,7,0,95,1,1,0,3,61,60.4,189.3,8.5,13.09
5.72,7,5,4,144,0,0,0,0,31,94.6,182.4,9.0,23.38
7.98,6,4,3,145,0,0,0,4,31,80.4,159.9,7.0,45.85
7.48,5,10,5,105,0,1,90,5,27,53.4,167.4,8.0,12.7
7.03,1,8,0,72,1,1,20,5,24,77.7,186.8,6.0,23.69
8.24,1,3,4,71,1,1,30,4,32,55.6,174.0,7.0,28.77
6.79,1,2,3,36,1,0,0,4,26,90.4,165.3,7.5,39.62
7.71,3,4,0,178,0,1,0,1,58,82.8,162.9,8.5,42.63
6.77,7,4,1,64,1,1,90,1,34,74.2,190.3,6.0,61.97
7.08,8,8,0,109,0,1,30,1,29,69.2,182.6,6.5,59.61
5.5,1,1,2,93,0,0,45,2,27,101.3,161.8,8.0,17.57
7.02,4,2,1,106,1,0,60,4,34,105.1,174.2,8.0,44.45
7.45,10,3,0,144,1,0,0,1,52,106.0,153.9,9.0,43.21
5.76,10,9,0,6,0,1,0,3,25,55.6,159.9,8.5,25.14
6.32,4,8,2,170,1,0,0,5,18,47.7,165.8,9.0,8.09
6.77,5,3,1,143,1,1,20,3,59,63.3,189.8,8.0,17.39
5.91,5,7,0,62,0,1,0,0,22,49.9,156.9,9.0,20.52
8.16,2,4,3,98,1,1,0,4,62,53.8,179.5,9.0,23.6
9.1,1,8,3,148,1,1,0,5,46,84.8,195.0,7.0,7.25
9.38,6,10,0,145,1,0,45,1,58,52.8,164.0,6.0,38.22
8.39,4,5,2,16,0,1,20,2,58,89.5,168.6,7.5,50.42
7.44,1,5,2,30,1,1,0,1,33,78.3,171.7,8.5,23.6
6.7,10,4,3,71,1,0,0,2,25,69.4,152.4,9.0,33.09
8.15,10,10,2,61,0,0,45,5,30,73.6,179.7,7.0,31.37
6.04,1,2,1,111,0,1,0,1,64,68.9,182.6,6.5,51.95
7.79,2,4,5,147,1,1,0,1,35,67.6,160.2,8.0,39.44
6.79,8,7,5,158,1,1,60,5,29,61.4,190.4,8.0,0.0
6.75,9,5,1,6,1,0,0,3,62,88.1,172.8,8.0,33.82
7.94,4,4,2,66,1,0,0,1,23,69.1,183.6,6.0,49.96
8.01,5,10,3,168,1,1,0,5,28,78.3,177.1,7.0,17.89
7.66,5,7,5,136,0,0,0,3,42,83.3,158.7,8.5,27.97
5.62,8,5,1,86,0,1,90,3,57,73.0,181.5,9.0,9.38
5.12,7,8,2,9,0,1,0,3,46,49.9,150.2,8.0,17.69
8.23,6,8,0,75,1,1,0,1,36,58.5,179.4,8.0,61.42
5.44,9,5,5,117,1,1,0,5,50,99.3,180.7,8.5,9.88
3.26,3,8,2,35,0,0,0,5,22,71.6,182.3,9.0,7.48
5.51,2,8,2,85,1,0,0,4,53,72.7,167.6,9.0,10.72
7.43,5,6,3,42,1,1,0,4,37,93.7,169.4,8.0,39.11
7.23,5,6,2,174,0,1,90,2,49,60.7,170.9,9.0,1.68
3.03,9,6,4,175,0,0,0,3,18,91.2,167.0,8.0,17.55
6.09,5,8,3,97,0,1,20,0,50,108.9,166.1,6.5,47.22
7.13,9,1,3,51,1,1,0,4,38,91.5,193.9,8.0,48.97
5.83,7,6,1,52,1,0,60,1,40,98.8,157.5,9.0,28.27
4.12,10,3,0,31,1,0,0,2,34,57.1,175.1,7.5,49.8
6.86,1,10,3,24,1,1,0,2,52,64.2,178.0,8.0,2.99
7.53,9,1,5,144,0,1,0,3,19,85.7,150.8,6.0,34.23
7.26,5,10,2,22,0,0,60,5,23,97.4,172.4,9.0,1.88
8.16,5,6,3,77,0,1,0,5,21,89.1,187.2,6.0,21.23
8.04,5,3,2,134,0,0,0,2,20,82.0,184.9,7.5,60.95
6.16,2,1,5,173,0,0,0,1,64,48.5,153.8,7.0,34.46
8.03,5,2,3,169,1,1,0,3,24,103.7,191.0,7.0,34.02
6.0,5,4,2,47,1,0,0,4,42,85.4,158.1,9.0,28.5
6.72,3,6,1,74,1,0,0,1,35,77.6,191.6,7.0,62.89
7.44,2,2,2,12,0,1,0,1,22,98.9,190.2,9.0,18.67
7.94,5,5,3,162,1,0,0,1,24,49.0,153.9,6.5,41.31
5.03,3,8,5,154,0,0,0,2,30,67.0,159.8,7.0,0.0
6.51,1,9,1,138,0,1,0,3,21,62.0,190.9,8.5,0.0
8.01,6,10,0,45,1,1,0,2,37,109.4,165.1,7.0,39.66
6.68,4,4,4,65,1,0,90,0,26,84.4,155.8,6.0,55.26
7.37,8,6,1,62,0,1,60,4,27,50.6,183.2,8.0,44.58
5.31,3,7,4,48,0,1,0,4,61,62.5,157.0,6.0,15.9
8.42,4,2,4,136,1,1,60,5,54,106.7,175.9,7.5,32.14
7.49,1,5,0,149,0,0,90,5,29,48.0,194.9,6.5,38.45
6.38,6,9,2,54,0,1,0,4,50,71.9,151.5,8.5,2.49
7.23,6,2,0,98,0,1,20,1,31,101.2,165.3,8.5,30.15
6.44,10,9,2,167,0,1,0,1,58,53.1,184.0,7.5,16.5
5.23,6,4,0,172,1,1,0,0,32,100.8,164.1,9.0,34.33
6.61,7,5,3,75,1,0,0,3,48,107.8,160.3,6.0,62.97
7.75,2,8,3,81,1,1,0,4,18,52.0,175.3,7.0,32.59
6.87,3,8,4,130,1,1,0,3,46,88.5,162.9,8.5,0.0
5.05,7,6,1,13,0,1,0,1,64,81.7,192.5,6.5,22.7
6.25,6,7,2,174,1,0,60,0,30,46.5,185.2,9.0,30.21
5.67,6,4,1,25,1,0,30,0,47,74.8,192.0,8.0,39.16
7.42,4,4,2,38,1,1,0,3,58,107.0,193.3,8.5,13.0
6.71,1,7,3,28,0,0,0,4,27,76.7,190.7,8.5,7.2
6.14,7,7,4,71,0,0,0,3,52,87.4,177.1,6.5,45.47
6.58,3,2,4,152,1,1,0,2,63,101.0,150.7,7.5,33.23
9.69,2,10,5,62,0,0,30,0,38,62.7,170.4,6.5,24.5
5.26,10,7,5,28,0,0,0,1,28,53.5,189.2,8.5,25.03
7.28,2,6,3,132,0,1,90,1,49,60.2,158.7,8.0,25.13
7.16,5,8,2,33,1,1,0,0,44,103.7,173.8,7.0,56.25
5.59,8,3,0,112,0,0,45,2,40,84.2,154.0,6.5,56.64
6.13,7,2,5,57,1,0,0,4,20,85.4,186.8,7.5,18.44
5.25,6,6,2,72,1,1,20,0,40,100.8,166.7,6.5,25.38
5.75,10,10,5,70,1,1,0,4,24,79.2,160.5,8.5,4.68
5.78,4,4,0,115,1,0,0,5,29,82.3,172.9,6.5,46.03
7.08,7,8,1,122,0,1,0,1,22,66.3,168.2,9.0,22.27
6.73,4,5,2,119,0,0,0,4,22,71.3,186.3,6.0,44.86
7.56,9,9,4,13,1,0,30,4,40,84.4,166.5,9.0,18.99
7.75,8,5,5,83,1,1,0,4,64,69.0,159.7,9.0,8.5
7.16,2,7,3,59,0,0,0,5,48,63.0,166.6,8.5,3.17
7.02,10,6,3,18,0,0,0,3,26,63.9,164.8,9.0,34.83
7.76,2,2,0,130,0,1,0,0,47,108.8,162.7,8.5,45.13
7.54,7,2,0,0,1,1,0,5,59,98.9,153.5,6.0,42.87
7.82,10,9,4,90,1,1,0,3,39,74.4,192.3,6.0,34.99
6.83,3,7,5,130,0,1,30,4,35,74.5,175.5,7.5,16.18
6.94,6,2,3,43,0,1,0,1,42,62.3,158.0,9.0,20.41
7.94,5,3,2,21,1,1,0,5,45,73.3,155.3,7.5,51.22
7.85,5,10,1,16,0,1,30,5,27,81.3,155.1,6.0,21.28
6.19,6,9,3,172,1,1,0,2,28,53.9,166.3,8.5,15.51
6.61,2,10,3,103,0,1,0,0,62,100.5,171.0,9.0,2.69
6.79,10,8,5,130,0,1,0,1,21,99.2,157.5,7.5,40.06
4.55,8,10,2,17,1,1,20,5,63,102.5,184.8,6.0,8.63
8.6,9,10,4,178,1,0,0,5,57,53.3,166.2,8.0,46.42
7.33,5,1,1,36,0,1,0,5,50,58.0,152.3,6.5,53.4
8.05,3,7,1,73,1,0,30,3,64,76.4,187.7,7.5,58.46
7.45,6,2,4,45,0,0,90,4,61,46.6,177.1,7.5,46.33
7.29,1,2,2,32,1,1,20,1,40,57.0,159.3,6.0,41.25
7.03,10,9,1,59,1,0,90,2,28,109.7,173.8,9.0,29.08
6.77,8,7,0,29,1,1,0,2,53,58.4,169.1,8.5,28.02
6.02,8,2,5,36,0,1,0,5,18,46.5,176.5,6.5,37.08
5.97,7,2,3,1,1,0,0,3,44,92.1,165.9,6.5,62.99
7.07,10,3,2,107,0,0,20,0,49,65.4,182.0,6.0,59.13
7.8,7,9,3,1,1,1,0,3,62,54.1,181.1,6.0,38.55
6.69,8,10,0,172,0,0,0,1,36,76.9,180.7,8.0,23.5
9.35,9,5,5,175,1,1,45,0,38,107.7,181.0,7.0,36.51
6.49,5,3,5,127,1,1,30,5,35,105.8,187.9,6.0,37.16
7.74,4,5,1,157,0,0,30,3,27,84.3,181.2,6.5,33.36
7.88,9,5,4,146,0,0,0,2,30,70.4,193.7,6.5,41.99
8.24,10,6,0,87,1,0,30,4,56,64.4,150.5,7.0,53.56
3.92,9,4,1,34,1,0,0,1,26,55.9,183.0,7.5,46.89
7.15,7,7,0,64,1,1,20,1,45,98.0,179.1,7.5,61.33
7.92,4,1,1,32,0,0,0,0,25,71.0,171.5,6.5,56.02
7.14,5,4,4,21,0,1,0,0,45,93.0,194.4,7.5,54.33
5.86,4,6,5,172,0,0,0,0,28,71.5,190.8,8.5,18.5
6.77,7,3,5,162,1,0,0,5,24,78.6,154.4,8.5,11.26
6.73,7,4,1,31,1,0,0,2,59,58.6,151.7,7.5,57.24
8.73,10,7,4,95,1,1,20,5,26,79.0,163.1,6.5,23.78
7.5,6,8,2,22,0,0,20,1,26,75.6,190.3,7.0,59.29
8.07,5,8,1,163,0,1,0,3,53,83.1,167.0,7.5,40.28
6.13,3,2,5,36,1,0,30,2,29,53.9,156.5,6.5,49.72
5.92,5,8,0,176,1,0,0,3,58,64.3,190.8,9.0,21.81
7.62,9,9,2,42,1,0,0,5,32,48.4,185.2,6.0,40.08
5.55,9,4,5,24,1,1,20,4,51,69.3,156.1,9.0,14.2
7.37,1,4,0,81,1,0,30,5,34,81.3,150.1,7.5,47.96
7.86,4,10,3,119,0,0,0,1,45,48.5,188.9,7.0,45.81
6.82,6,2,4,72,1,0,0,1,36,84.6,165.4,6.5,70.61
6.48,5,5,5,33,0,1,0,4,37,109.8,192.9,7.5,0.0
7.5,4,4,0,51,0,0,90,4,59,69.7,173.2,6.0,33.59
7.89,2,8,3,95,0,1,0,4,32,102.6,160.8,6.0,14.47
9.55,2,7,3,97,0,0,20,3,54,64.5,181.0,7.5,24.71
8.22,6,1,3,57,1,0,0,2,63,57.3,150.7,8.5,61.2
6.03,6,10,2,108,1,1,60,4,42,53.7,163.2,6.0,34.98
6.0,3,3,2,44,1,1,0,0,30,73.4,193.1,8.0,31.8
7.18,4,7,2,83,1,1,0,3,49,88.3,192.5,6.0,32.72
9.18,2,9,5,173,1,0,0,2,40,108.9,193.2,8.0,27.93
7.86,3,6,5,55,1,1,0,4,63,63.8,193.9,6.0,18.88
5.52,2,1,0,120,0,0,0,3,38,54.7,192.6,9.0,26.96
6.88,8,7,5,75,0,1,45,2,21,108.2,180.2,8.5,6.62
6.03,3,10,5,4,0,0,30,3,58,95.0,191.1,8.5,0.0
8.45,2,5,0,41,1,1,0,1,45,47.2,170.5,9.0,46.44
5.12,5,4,5,9,0,1,30,1,22,57.5,174.8,8.0,9.21
6.44,5,2,0,129,1,1,0,3,23,76.3,163.7,7.5,22.79
8.53,1,5,2,22,1,0,30,2,23,83.3,161.6,8.0,53.92
8.03,5,7,2,163,0,0,0,0,22,109.5,171.6,6.0,42.08
7.29,8,3,3,37,1,1,0,0,39,80.0,159.8,9.0,33.38
9.94,8,6,3,154,0,0,0,0,30,90.9,150.5,6.0,44.74
9.22,1,8,2,88,0,0,0,4,49,60.8,150.9,6.0,27.33
6.39,9,6,2,105,0,0,0,0,59,99.4,157.3,6.0,67.03
6.88,5,2,1,23,0,1,0,2,34,45.6,185.2,7.0,62.49
7.81,2,4,4,62,1,1,0,2,59,107.5,170.3,7.5,39.46
5.51,5,9,3,89,0,0,0,4,53,63.4,177.8,8.5,4.77
5.5,1,2,5,82,1,1,0,1,39,62.8,157.9,7.0,15.58
9.38,4,7,4,142,0,1,0,2,23,103.2,158.3,6.5,19.37
7.27,2,3,4,136,1,1,0,2,64,66.6,178.4,9.0,2.7
6.91,4,3,1,161,1,0,90,5,18,49.2,153.5,9.0,14.04
8.55,5,2,5,113,0,1,45,0,58,57.4,156.9,7.5,21.79
7.83,4,2,4,131,1,1,0,1,44,99.6,161.4,9.0,17.21
7.04,3,2,4,71,0,1,0,0,28,81.5,186.4,9.0,11.9
6.81,7,3,2,145,0,0,0,4,51,75.3,157.7,7.0,53.23
8.28,8,7,1,141,1,1,0,1,31,52.2,180.7,7.0,49.68
6.94,2,8,3,73,1,1,0,0,58,54.4,157.5,6.0,46.24
6.0,3,8,3,113,1,1,0,1,31,56.2,187.0,8.5,16.13
6.98,7,6,1,48,1,1,0,5,53,45.4,155.7,6.0,42.77
6.58,3,9,1,72,0,1,90,5,45,69.2,191.9,6.5,28.45
7.09,3,4,5,58,1,1,0,2,30,67.9,152.3,8.0,40.79
9.65,2,3,1,164,1,0,30,4,41,95.7,166.2,7.0,42.9
5.83,9,3,5,146,0,1,0,4,35,63.7,155.8,6.0,42.2
6.88,4,10,5,132,1,0,0,1,19,97.3,181.8,6.5,45.82
6.26,9,6,0,93,1,0,0,4,54,75.0,179.6,9.0,29.41
6.51,7,7,3,99,1,1,20,5,54,87.8,180.9,6.0,39.92
5.83,8,3,4,13,0,1,0,4,50,86.6,187.3,9.0,10.76
7.09,10,10,3,171,1,0,20,3,40,54.7,183.2,8.0,45.41
5.92,10,3,4,97,1,1,0,1,37,66.9,174.7,8.5,27.26
6.49,9,3,1,178,0,1,0,5,53,101.5,154.9,8.5,12.51
7.15,5,2,2,44,0,1,0,4,27,52.1,193.0,9.0,12.08
6.66,3,10,4,157,0,1,45,4,25,61.0,192.7,8.0,0.0
7.52,5,3,2,23,0,0,30,0,21,92.2,166.9,9.0,35.74
8.73,1,5,2,60,1,1,0,5,30,81.3,168.5,9.0,39.14
8.3,2,3,2,42,1,1,0,3,33,55.8,175.9,8.0,51.03
6.16,2,8,4,78,1,0,0,1,57,51.8,187.4,7.5,22.07
8.71,2,1,4,129,1,0,45,1,21,56.4,188.2,6.5,41.76
6.38,9,8,2,76,1,0,0,2,45,61.7,150.9,6.0,71.36
7.22,1,6,4,35,1,0,0,2,29,89.7,184.0,6.5,45.53
5.7,10,5,4,120,0,1,0,4,34,45.2,187.4,6.5,39.14
5.62,2,3,2,37,0,0,0,2,48,69.2,177.0,8.0,20.95
7.21,5,5,0,164,1,1,0,5,27,58.5,178.9,6.0,36.06
6.46,10,5,2,151,1,0,45,1,54,47.5,170.9,6.0,69.31
5.31,9,8,3,40,0,1,30,1,56,88.9,175.2,7.5,18.01
7.6,2,4,3,154,1,0,0,1,46,72.6,155.2,7.0,57.84
8.39,5,7,5,76,1,0,0,1,52,106.2,167.9,8.0,46.46
3.97,8,8,0,88,1,1,0,1,57,53.7,150.8,7.5,23.86
7.8,6,3,3,11,0,1,0,0,33,87.7,162.8,8.5,48.21
7.48,9,5,1,131,1,1,0,1,33,65.3,167.9,8.0,59.08
5.78,3,7,3,46,1,1,0,2,42,94.3,179.9,7.5,14.09
5.63,9,9,2,14,1,1,30,2,46,92.7,154.7,8.5,25.5
7.36,9,3,1,163,1,1,0,1,32,60.4,172.4,8.0,59.77
5.85,5,3,5,35,0,0,0,5,19,85.5,176.3,7.5,4.56
6.67,8,2,2,0,0,1,0,2,42,94.8,152.7,6.0,63.51
7.48,1,3,3,113,0,0,20,3,37,62.4,160.5,8.0,34.64
8.83,8,8,5,157,1,1,0,0,43,67.2,160.5,7.5,35.44
7.41,1,9,5,19,1,1,0,1,21,69.7,184.0,8.5,0.17
8.5,4,8,3,172,1,0,20,1,64,47.1,162.3,8.5,49.13
7.69,9,4,2,86,1,0,0,4,42,71.0,172.8,8.0,63.67
6.19,6,6,5,18,0,0,0,5,18,80.6,170.7,8.0,9.59
5.69,4,9,1,77,0,0,0,4,32,64.0,194.3,7.5,19.48
8.61,7,4,0,168,1,0,30,0,55,68.9,150.7,6.0,62.27
6.93,5,5,2,137,0,0,0,3,57,75.9,181.1,7.5,40.21
6.82,6,1,5,0,0,0,0,4,30,78.8,194.3,6.5,45.8
6.27,9,7,4,25,1,1,60,2,53,81.3,176.6,7.5,14.94
6.53,1,4,2,29,0,1,60,3,38,47.1,191.7,8.0,4.13
9.09,2,1,0,126,0,1,45,2,40,97.9,165.8,7.5,29.73
6.16,5,4,3,74,1,1,20,3,33,106.4,150.1,8.5,12.12
7.5,7,3,0,179,1,1,0,2,19,64.6,175.6,9.0,32.01
4.96,9,6,4,92,1,1,20,2,41,95.8,154.7,7.5,15.61
6.46,4,5,2,131,1,1,30,5,61,54.1,182.6,6.5,39.65
7.61,9,7,5,55,1,1,0,3,41,75.6,158.2,6.5,29.6
8.25,5,3,4,154,1,0,20,0,63,107.6,156.7,8.5,62.89
11.0,1,8,3,92,0,0,0,4,38,106.9,152.7,9.0,20.0
4.93,5,5,1,145,1,0,0,4,58,77.9,170.8,9.0,23.1
9.2,8,8,1,139,0,1,0,0,38,82.3,161.0,7.0,41.84
7.15,1,2,0,40,1,0,0,4,62,74.9,153.4,6.0,41.8
7.75,2,7,2,166,0,1,20,2,60,76.0,191.4,8.0,37.5
5.94,5,6,4,177,1,0,0,4,33,45.0,191.9,6.5,36.93
7.8,8,1,4,69,0,1,0,0,59,104.4,180.7,8.0,58.6
5.19,7,7,4,114,1,1,0,0,35,89.4,160.9,9.0,18.46
5.6,3,8,3,34,0,1,0,5,61,61.7,173.1,7.0,0.0
6.76,8,7,0,162,0,1,0,3,45,60.3,170.6,6.5,55.77
5.57,6,3,5,30,0,1,0,3,19,106.3,170.4,7.0,15.67
7.17,7,4,2,118,0,0,0,0,38,81.8,185.9,6.5,70.67
10.98,8,9,0,37,0,0,0,5,26,80.5,166.9,6.0,37.63
9.03,1,1,5,14,0,0,0,1,47,108.5,193.8,8.0,39.6
6.17,8,8,2,0,0,1,30,0,47,67.1,158.6,8.5,26.32
6.18,4,1,4,44,1,1,0,3,19,104.8,170.5,9.0,13.29
6.41,7,2,0,124,1,1,0,5,32,100.1,165.2,7.5,21.3
6.94,1,9,4,90,0,0,30,0,38,104.9,194.9,6.0,42.51
6.91,4,10,0,79,0,0,20,3,21,47.2,186.5,7.0,51.8
5.57,9,3,0,100,0,1,0,3,25,73.8,186.1,6.5,52.75
5.66,1,6,0,129,1,1,0,0,22,46.6,175.2,6.0,55.66
3.98,7,10,5,109,0,1,0,2,20,58.7,157.8,9.0,1.42
6.24,7,3,0,134,0,0,0,4,31,62.9,177.8,8.0,32.97
8.81,3,7,1,34,0,1,0,0,29,69.1,163.8,7.0,36.18
6.44,5,3,5,144,1,0,0,1,29,76.5,157.4,9.0,18.46
6.8,10,6,0,64,0,1,45,4,59,96.6,169.6,8.0,16.41
6.32,10,10,0,120,0,0,0,0,42,63.9,152.9,8.0,34.03
7.02,10,10,0,125,0,0,0,4,39,75.9,183.7,7.5,57.62
6.17,7,6,3,160,0,0,20,1,60,106.6,161.4,6.0,58.25
5.93,9,6,2,60,1,1,0,4,41,78.0,179.7,9.0,16.76
7.46,4,1,0,0,1,0,30,1,26,96.0,153.8,7.5,75.53
9.7,1,3,4,64,0,0,90,4,22,48.1,185.3,8.0,20.58
6.46,5,6,4,170,1,1,30,0,33,102.1,179.8,6.5,45.71
7.09,8,10,4,107,1,0,0,5,18,109.8,180.6,8.0,37.52
4.54,3,1,1,127,0,0,30,3,19,94.0,189.0,8.5,27.63
5.7,10,3,2,139,0,0,0,0,22,108.0,165.9,8.5,39.85
9.1,4,7,2,153,0,1,0,4,26,85.8,155.5,8.0,21.25
5.21,6,7,2,157,0,0,0,1,18,50.3,155.2,7.0,16.51
